Customer ID,Order Date,Sales
JK-15625,2019-08-07,106.8
JK-15625,2019-12-25,1293.468
JK-15625,2021-10-30,911.8199999999999
JK-15640,2018-09-19,5.67
JK-15640,2018-09-23,28.8
JK-15640,2019-03-16,17.52
JK-15640,2019-04-29,7.968
JK-15640,2019-12-11,110.52799999999999
JK-15640,2019-12-15,3.28
JK-15640,2019-12-18,20.736
JK-15640,2019-12-25,414.96
JK-15640,2021-07-03,4150.972
JK-15730,2018-11-18,1109.372
JK-15730,2018-12-01,1614.1240000000003
JK-15730,2019-03-20,21.376
JK-15730,2019-11-13,115.296
JK-15730,2020-05-20,1363.96
JK-15730,2020-09-29,298.83
JK-15730,2021-06-22,3.036
JK-15730,2021-09-03,239.666
JK-15730,2021-10-07,4.24
JK-16090,2019-04-21,893.09
JK-16090,2021-10-02,374.618
JK-16090,2021-12-02,2479.96
JK-16120,2018-11-02,799.92
JK-16120,2019-08-10,74.94
JK-16120,2019-10-04,85.68
JK-16120,2020-04-15,143.7
JK-16120,2020-09-03,83.95200000000001
JK-16120,2020-11-21,113.568
JK-16120,2020-12-18,900.08
JK-16120,2021-02-17,605.752
JK-16120,2021-05-11,94.508
JK-16120,2021-09-04,30.384
JL-15130,2018-07-18,13.904000000000002
JL-15130,2018-09-01,34.752
JL-15130,2020-04-24,3.984
JL-15130,2021-04-11,43.888000000000005
JL-15130,2021-04-28,28.08
JL-15130,2021-12-22,1090.348
JL-15175,2018-12-31,475.944
JL-15175,2019-01-05,143.51999999999998
JL-15175,2020-06-16,91.475
JL-15175,2021-11-04,9.664
JL-15175,2021-12-24,850.9200000000001
JL-15235,2018-05-25,104.91999999999999
JL-15235,2019-11-30,705.068
JL-15235,2020-06-05,386.48
JL-15235,2021-04-28,751.9839999999999
JL-15235,2021-09-02,255.248
JL-15505,2018-11-14,24.240000000000002
JL-15505,2018-11-30,62.28
JL-15505,2020-04-08,448.404
JL-15505,2021-05-25,50.136
JL-15505,2021-08-07,2563.314
JL-15505,2021-11-11,25.5
JL-15835,2018-04-18,323.458
JL-15835,2018-07-07,241.19399999999996
JL-15835,2018-09-19,2692.329
JL-15835,2019-12-17,1233.6100000000001
JL-15835,2020-04-30,7.712000000000001
JL-15835,2021-02-02,272.09999999999997
JL-15835,2021-03-25,11.05
JL-15835,2021-07-14,2610.73
JL-15835,2021-07-30,356.65
JL-15835,2021-12-09,1827.51
JL-15850,2018-07-22,26.631999999999998
JL-15850,2019-03-06,1555.244
JL-15850,2019-04-02,87.8
JL-15850,2019-04-25,206.43
JL-15850,2019-05-29,740.73
JL-15850,2020-04-25,108.42
JM-15250,2020-03-29,498.60799999999995
JM-15250,2021-01-01,954.9020000000002
JM-15250,2021-04-21,908.82
JM-15250,2021-08-14,418.296
JM-15250,2021-10-28,273.08799999999997
JM-15250,2021-11-23,105.40799999999999
JM-15265,2018-08-25,176.14000000000001
JM-15265,2019-05-31,234.516
JM-15265,2020-11-19,31.96
JM-15265,2020-12-11,1045.21
JM-15265,2021-11-23,316.32
JM-15535,2018-09-13,267.552
JM-15535,2019-04-17,172.60600000000002
JM-15535,2019-07-17,195.46599999999998
JM-15535,2020-04-17,257.499
JM-15535,2020-12-24,799.56
JM-15535,2021-09-12,8.36
JM-15535,2021-09-19,32.4
JM-15580,2020-04-14,25.06
JM-15580,2020-05-12,54.9
JM-15580,2020-08-14,121.09200000000001
JM-15580,2020-09-08,99.87199999999999
JM-15580,2021-12-30,3.0239999999999996
JM-15655,2018-04-08,21.375999999999998
JM-15655,2020-10-29,52.410000000000004
JM-15655,2020-12-12,402.645
JM-15655,2021-10-27,261.536
JM-15655,2021-12-22,126.98
JM-15865,2018-11-19,4548.81
JM-15865,2019-08-16,2200.328
JM-15865,2019-11-30,106.88
JM-15865,2019-12-20,36.27
JM-15865,2020-12-01,345.32400000000007
JM-15865,2021-05-16,221.024
JM-15865,2021-09-12,166.44
JM-16195,2018-04-30,1000.95
JM-16195,2018-09-02,90.60999999999999
JM-16195,2019-02-15,627.48
JM-16195,2019-06-20,125.944
JM-16195,2019-11-05,62.8
JM-16195,2020-05-30,123.92
JM-16195,2020-11-14,36.370000000000005
JM-16195,2021-08-12,597.86
JM-16195,2021-09-07,151.72
JM-16195,2021-11-03,16.272000000000002
JO-15145,2018-01-06,12.78
JO-15145,2018-07-26,111.93
JO-15145,2018-11-01,75.16
JO-15145,2018-11-27,199.9
JO-15145,2020-01-08,1671.93
JO-15145,2020-07-29,84.78399999999999
JO-15145,2021-01-16,427.592
JO-15145,2021-10-27,652.505
JO-15145,2021-11-03,18.368
JO-15280,2018-03-31,0.852
JO-15280,2018-12-15,6.16
JO-15280,2019-11-02,1038.84
JO-15280,2019-12-31,487.98400000000004
JO-15280,2020-04-19,156.516
JO-15280,2021-09-29,243.92
JO-15550,2019-03-19,453.57599999999996
JO-15550,2019-05-14,570.492
JO-15550,2019-11-09,2.48
JO-15550,2021-04-16,40.74
JO-15550,2021-05-29,23.55
JP-15460,2018-08-24,25.951999999999998
JP-15460,2019-10-02,235.97
JP-15460,2020-07-18,33.8
JP-15460,2020-08-23,1091.4399999999998
JP-15460,2020-10-24,15.552
JP-15460,2021-02-13,17.94
JP-15460,2021-11-23,248.481
JP-15520,2018-08-22,7.632000000000001
JP-15520,2018-11-09,1517.574
JP-15520,2019-01-30,14.304
JP-15520,2020-08-16,32.4
JP-15520,2020-09-04,239.5
JP-15520,2021-12-08,1816.3600000000001
JP-15520,2021-12-22,7.824
JP-16135,2018-09-23,18.464000000000002
JP-16135,2019-07-04,22.848000000000003
JP-16135,2020-03-11,558.24
JP-16135,2020-11-03,542.155
JP-16135,2020-12-08,12.957
JP-16135,2020-12-30,487.704
JP-16135,2021-02-20,19.669999999999998
JP-16135,2021-05-12,10.272
JP-16135,2021-09-19,35.4
JR-15670,2019-12-24,604.098
JR-15670,2020-05-16,552.56
JR-15700,2021-10-23,863.88
JR-16210,2019-09-18,717.12
JR-16210,2020-02-09,121.83
JR-16210,2020-04-10,8.904
JR-16210,2021-09-19,697.612
JR-16210,2021-11-27,656.22
JS-15595,2018-03-03,362.24199999999996
JS-15595,2019-04-25,13.944
JS-15595,2020-10-25,783.96
JS-15595,2021-09-02,257.508
JS-15685,2020-06-14,337.176
JS-15685,2020-09-17,100.164
JS-15685,2021-11-18,552.856
JS-15880,2018-04-08,172.11
JS-15880,2019-12-21,1717.9699999999998
JS-15880,2020-02-12,1366.04
JS-15880,2020-03-14,392.05999999999995
JS-15880,2020-07-14,219.84
JS-15940,2018-05-03,21.56
JS-15940,2018-09-21,8.544
JS-15940,2019-01-17,254.74400000000003
JS-15940,2020-06-05,132.16799999999998
JS-15940,2020-09-23,52.153
JS-16030,2018-02-27,19.456
JS-16030,2020-07-19,1110.5
JS-16030,2020-10-20,338.54
JS-16030,2021-02-16,705.002
JS-16030,2021-10-19,39.624
JS-16030,2021-12-02,303.372
JW-15220,2019-04-30,281.16
JW-15220,2020-09-18,2056.0060000000003
JW-15220,2021-10-02,10.16
JW-15220,2021-10-13,5325.884
JW-15220,2021-10-30,9.64
JW-15220,2021-11-18,38.864000000000004
JW-15955,2019-08-16,346.158
JW-15955,2020-12-27,2.61
JW-15955,2021-04-21,174.14
JW-15955,2021-08-07,116.47999999999999
JW-15955,2021-10-14,9.46
JW-15955,2021-12-25,400.39
JW-16075,2019-03-21,1270.3790000000001
JW-16075,2019-12-10,53.088
JW-16075,2020-05-09,88.704
JW-16075,2020-09-25,16.56
KA-16525,2018-03-11,108.92
KA-16525,2019-02-20,286.79
KA-16525,2019-10-12,99.85999999999999
KA-16525,2020-12-29,186.048
KA-16525,2021-05-30,35.1
KA-16525,2021-11-20,283.92
KA-16525,2021-11-24,518.8679999999999
KB-16240,2018-03-31,1.869
KB-16240,2019-11-07,215.12
KB-16240,2020-02-06,132.224
KB-16240,2021-07-11,1455.55
KB-16240,2021-09-24,1331.82
KB-16240,2021-12-26,16.032
KB-16315,2018-08-26,31.4
KB-16315,2018-12-27,300.512
KB-16315,2019-01-31,99.26000000000002
KB-16315,2019-02-14,427.548
KB-16315,2019-05-28,60.870000000000005
KB-16315,2019-05-29,12.39
KB-16315,2019-07-02,27.503999999999998
KB-16315,2020-09-06,99.156
KB-16315,2021-03-09,510.824
KB-16405,2019-11-20,155.16000000000003
KB-16405,2021-09-03,697.525
KB-16405,2021-09-04,56.136
KB-16585,2018-04-04,364.93
KB-16585,2018-08-17,15.552
KB-16585,2018-12-16,1015.816
KB-16585,2019-03-10,89.82
KB-16585,2019-04-30,54.45
KB-16585,2019-09-04,9.762
KB-16585,2019-11-14,259.86400000000003
KB-16585,2020-01-10,149.9
KB-16585,2020-09-08,130.328
KB-16585,2020-12-09,79.80000000000001
KB-16585,2021-03-12,69.93
KB-16585,2021-05-14,504.59000000000003
KB-16600,2018-12-30,9.84
KB-16600,2019-12-09,34.02
KB-16600,2020-06-05,61.38
KB-16600,2020-06-21,0.836
KB-16600,2021-11-13,629.95
KB-16600,2021-12-09,38.196
KB-16600,2021-12-29,209.7
KC-16255,2018-09-08,116.85
KC-16255,2019-07-18,5.76
KC-16255,2019-12-31,596.48
KC-16255,2020-06-02,64.78399999999999
KC-16255,2020-06-19,17.12
KC-16255,2020-11-18,1319.96
KC-16540,2019-11-02,447.93
KC-16540,2020-09-11,3354.98
KC-16540,2020-11-14,2.296
KC-16540,2021-09-24,103.056
KC-16675,2018-12-13,12.39
KC-16675,2020-05-28,452.464
KC-16675,2021-05-26,234.2
KC-16675,2021-11-03,446.996
KD-16270,2018-11-11,1639.496
KD-16270,2019-12-12,325.7
KD-16270,2020-03-01,6125.822
KD-16270,2020-06-04,75.88
KD-16270,2020-09-02,115.46000000000001
KD-16345,2018-09-02,72.69
KD-16345,2018-12-13,90.24
KD-16345,2019-11-19,867.744
KD-16345,2019-12-20,775.01
KD-16345,2021-06-17,51.312
KD-16345,2021-11-19,31.968000000000004
KD-16495,2018-09-28,106.944
KD-16495,2019-11-08,5850.513999999999
KD-16495,2019-12-01,125.64
KD-16495,2019-12-10,1000.4300000000001
KD-16495,2019-12-14,62.459999999999994
KD-16495,2020-09-16,291.146
KD-16495,2020-12-02,203.108
KD-16495,2020-12-16,3.68
KD-16495,2020-12-30,6.9239999999999995
KD-16495,2021-01-24,412.996
KD-16495,2021-08-13,17.544
KD-16495,2021-09-09,99.87
KD-16615,2020-04-30,111.88799999999999
KD-16615,2020-08-26,146.688
KD-16615,2021-03-02,107.648
KD-16615,2021-03-16,540.934
KE-16420,2018-06-08,170.352
KE-16420,2018-07-04,209.96799999999996
KE-16420,2019-06-01,47.968
KE-16420,2019-07-16,680.78
KE-16420,2020-09-25,65.07000000000001
KE-16420,2021-11-13,267.7912
KE-16420,2021-12-04,11.352
KF-16285,2018-09-26,604.9920000000001
KF-16285,2020-03-10,4173.812
KF-16285,2021-03-13,314.55
KF-16285,2021-04-08,2633.5099999999998
KF-16285,2021-07-01,639.83
KF-16285,2021-09-11,2089.412
KF-16285,2021-09-24,148.16
KH-16330,2018-04-01,73.19999999999999
KH-16330,2018-05-05,45.248000000000005
KH-16330,2018-11-20,907.5600000000001
KH-16330,2020-06-27,577.1220000000001
KH-16330,2020-07-18,140.81
KH-16330,2021-06-19,921.2280000000001
KH-16330,2021-11-17,23.766000000000002
KH-16330,2021-11-20,623.9300000000001
KH-16360,2018-04-29,19.98
KH-16360,2018-05-21,186.908
KH-16360,2020-07-02,7.7
KH-16360,2020-07-30,1045.872
KH-16360,2021-04-03,25.471999999999998
KH-16360,2021-12-29,1814.6799999999998
KH-16510,2018-08-15,30.96
KH-16510,2018-10-05,99.98
KH-16510,2018-12-20,31.05
KH-16510,2019-06-18,1046.47
KH-16510,2021-10-28,65.728
KH-16510,2021-12-08,3955.5070000000005
KH-16630,2018-11-01,1044.44
KH-16630,2019-02-03,12.144
KH-16630,2019-09-18,2503.8199999999997
KH-16630,2020-07-25,15.712
KH-16630,2020-12-13,63.88
KH-16630,2021-09-10,85.056
KH-16630,2021-09-11,163.392
KH-16630,2021-10-01,6.672000000000001
KH-16630,2021-11-02,23.85
KH-16690,2018-03-21,3769.5599999999995
KH-16690,2019-05-23,51.45
KH-16690,2019-10-26,1215.2689999999998
KH-16690,2019-12-07,12.96
KH-16690,2020-07-12,95.76
KH-16690,2021-06-15,119.96
KH-16690,2021-12-28,725.84
KL-16555,2018-06-15,906.43
KL-16555,2018-12-26,855.272
KL-16555,2020-09-23,537.6160000000001
KL-16555,2020-11-06,368.43199999999996
KL-16555,2020-12-31,163.408
KL-16555,2021-07-21,97.05600000000001
KL-16555,2021-11-04,1883.7240000000002
KL-16555,2021-12-14,204.55
KL-16645,2018-07-25,8319.289999999999
KL-16645,2018-08-11,375.34
KL-16645,2019-06-22,4.96
KL-16645,2019-11-05,98.352
KL-16645,2019-11-13,810.2
KL-16645,2020-05-23,1979.9279999999999
KL-16645,2020-06-04,677.949
KL-16645,2020-07-31,1311.0300000000002
KL-16645,2020-12-29,27.791999999999998
KL-16645,2021-04-09,478.24
KL-16645,2021-05-23,70.148
KL-16645,2021-11-13,22.0
KM-16225,2019-07-06,896.3800000000001
KM-16225,2019-12-10,776.44
KM-16225,2020-11-10,119.25999999999999
KM-16225,2021-11-02,46.019999999999996
KM-16225,2021-12-09,2.6239999999999997
KM-16225,2021-12-16,420.2339999999999
KM-16375,2018-07-20,1340.976
KM-16375,2018-12-31,2846.22
KM-16375,2019-06-19,228.92
KM-16375,2019-12-06,32.75
KM-16375,2020-07-25,10.44
KM-16375,2020-11-01,273.59
KM-16375,2021-02-20,882.9899999999999
KM-16375,2021-11-04,4.3
KM-16660,2018-12-22,11.76
KM-16660,2019-12-10,129.64
KM-16660,2020-07-28,18.9
KM-16660,2020-08-01,19.312
KM-16660,2021-12-15,273.926
KM-16720,2018-03-30,49.65
KM-16720,2018-04-01,46.688
KM-16720,2018-04-18,697.074
KM-16720,2018-07-26,1891.3159999999998
KM-16720,2019-09-24,54.24
KM-16720,2019-11-24,266.294
KM-16720,2020-04-19,633.04
KM-16720,2021-12-02,1271.1699999999998
KN-16390,2018-12-02,119.8
KN-16390,2019-03-05,479.026
KN-16390,2019-08-21,637.2700000000001
KN-16390,2021-04-21,68.712
KN-16390,2021-06-03,508.788
KN-16390,2021-07-11,8.67
KN-16390,2021-11-07,272.97
KN-16390,2021-12-11,128.85
KN-16450,2018-04-12,1840.0430000000001
KN-16450,2018-12-16,1.167
KN-16450,2019-07-09,48.632
KN-16450,2019-12-27,7.92
KN-16450,2021-11-08,274.2
KN-16705,2018-03-02,47.76
KN-16705,2018-03-16,471.92
KN-16705,2019-10-18,100.86
KN-16705,2020-07-22,86.2
KN-16705,2021-06-11,3.76
KN-16705,2021-08-28,1278.158
KN-16705,2021-09-23,14.352
KS-16300,2019-01-13,9.82
KS-16300,2019-03-15,16.776
KS-16300,2021-03-10,61.876
KT-16465,2018-09-08,1166.7160000000001
KT-16465,2018-09-17,52.608
KT-16465,2018-09-26,145.56799999999998
KT-16465,2019-12-24,65.856
KT-16465,2020-03-21,544.99
KT-16465,2020-04-14,976.5120000000001
KT-16465,2020-12-04,104.85
KT-16480,2018-03-10,719.576
KT-16480,2018-05-08,1799.97
KT-16480,2018-05-12,700.056
KT-16480,2019-10-31,82.74
KT-16480,2020-09-10,1020.8900000000001
KT-16480,2021-04-29,4.91
KT-16480,2021-05-30,204.6664
KT-16480,2021-06-24,2.88
KT-16480,2021-08-20,25.92
KT-16480,2021-09-21,80.48
KW-16435,2019-08-24,3747.9300000000003
KW-16435,2019-12-06,2.772
KW-16435,2020-10-29,67.0
KW-16435,2021-07-31,36.792
KW-16435,2021-09-25,562.026
KW-16570,2018-09-30,69.21600000000001
KW-16570,2019-04-18,106.5
KW-16570,2019-08-07,241.34
KW-16570,2019-11-20,32.04
LA-16780,2018-04-29,661.504
LA-16780,2018-07-11,1368.6200000000001
LA-16780,2019-05-04,22.288
LA-16780,2019-06-26,41.9
LA-16780,2020-01-09,727.878
LA-16780,2020-05-27,3963.57
LA-16780,2020-09-17,547.33
LA-16780,2020-09-24,83.66
LA-16780,2020-11-24,207.76
LA-16780,2020-12-23,921.024
LA-16780,2021-07-29,127.688
LB-16735,2020-07-25,21.48
LB-16735,2021-04-26,1.9880000000000002
LB-16735,2021-11-12,26.72
LB-16795,2018-04-23,592.568
LB-16795,2020-09-01,12.78
LB-16795,2020-10-06,801.5500000000001
LB-16795,2020-11-11,681.432
LB-16795,2020-11-13,3.136
LB-16795,2020-12-01,1215.72
LB-16795,2021-05-09,805.99
LB-16795,2021-07-31,872.5
LC-16870,2019-05-03,460.84399999999994
LC-16870,2019-11-13,378.138
LC-16870,2020-02-28,111.104
LC-16870,2020-03-06,309.082
LC-16870,2020-08-12,6.48
LC-16870,2021-03-27,874.8
LC-16870,2021-09-23,133.896
LC-16870,2021-12-03,306.36
LC-16885,2018-04-25,302.376
LC-16885,2018-05-27,1213.494
LC-16885,2019-06-16,3184.3559999999998
LC-16885,2019-11-20,644.904
LC-16885,2019-11-28,151.96
LC-16885,2019-12-11,10.332
LC-16885,2020-06-17,749.488
LC-16885,2020-10-13,256.196
LC-16885,2020-12-22,25.584
LC-16885,2021-06-12,17.088
LC-16885,2021-11-16,132.35999999999999
LC-16885,2021-12-14,974.988
LC-16930,2018-02-20,82.63
LC-16930,2020-05-21,2396.4
LC-16930,2020-08-04,335.12
LC-16930,2020-08-26,1184.7
LC-16930,2020-09-11,33.216
LC-16930,2021-06-10,8.4
LC-16930,2021-09-10,147.168
LC-16930,2021-11-19,305.312
LC-16960,2019-02-23,37.775999999999996
LC-16960,2019-12-01,2676.672
LC-16960,2020-02-21,471.078
LC-16960,2020-10-20,61.1
LC-17050,2018-01-31,290.666
LC-17050,2018-11-02,609.4380000000001
LC-17050,2020-02-03,866.4
LC-17050,2021-09-09,298.0
LC-17050,2021-11-06,30.56
LC-17140,2018-09-09,233.244
LC-17140,2019-12-01,55.424
LC-17140,2020-04-08,97.96000000000001
LC-17140,2020-06-25,117.958
LC-17140,2020-12-23,859.14
LC-17140,2021-09-09,92.032
LC-17140,2021-09-22,1083.07
LC-17140,2021-12-17,94.75399999999999
LD-16855,2020-06-26,5.303999999999999
LD-17005,2018-09-29,1609.32
LD-17005,2020-05-23,37.05
LD-17005,2020-11-07,57.583999999999996
LD-17005,2020-11-11,257.98
LE-16810,2018-05-27,17.46
LE-16810,2018-12-16,129.44
LE-16810,2019-06-12,29.9
LE-16810,2020-05-19,641.96
LE-16810,2021-05-22,205.922
LE-16810,2021-12-09,444.76800000000003
LF-17185,2018-07-26,2656.716
LF-17185,2018-12-06,23.976
LF-17185,2018-12-24,9.568
LF-17185,2019-03-05,976.347
LF-17185,2020-10-20,7.152
LF-17185,2021-02-16,37.94
LF-17185,2021-12-08,218.81
LH-16750,2018-09-21,6.57
LH-16750,2021-04-25,8.896
LH-16750,2021-08-01,271.96
LH-16900,2018-08-19,638.82
LH-16900,2018-09-01,380.744
LH-16900,2018-09-13,2.502
LH-16900,2018-11-07,123.14399999999999
LH-16900,2019-12-25,433.78
LH-16900,2020-06-20,66.8
LH-16900,2020-12-08,334.256
LH-16900,2021-07-23,171.43
LH-16900,2021-12-09,143.856
LH-17020,2018-09-08,51.184
LH-17020,2019-02-08,107.98200000000001
LH-17020,2020-11-04,38.29
LH-17020,2021-05-05,120.783
LH-17155,2018-12-12,30.72
LH-17155,2019-06-19,205.73
LH-17155,2020-05-14,79.384
LH-17155,2020-05-21,121.436
LH-17155,2020-07-10,492.28000000000003
LH-17155,2020-10-29,11.744000000000002
LH-17155,2020-11-05,344.018
LH-17155,2020-12-09,132.809
LH-17155,2020-12-10,321.568
LL-16840,2018-04-29,17.46
LL-16840,2019-04-16,2298.9
LL-16840,2019-06-04,16.64
LL-16840,2021-02-17,29.16
LL-16840,2021-04-25,92.39399999999999
LM-17065,2018-06-27,616.14
LM-17065,2019-02-20,29.99
LM-17065,2019-12-18,646.776
LM-17065,2020-08-06,38.34
LM-17065,2020-12-04,15.527999999999999
LO-17170,2019-02-06,176.63
LO-17170,2019-09-06,46.32
LO-17170,2021-05-28,247.44
LO-17170,2021-10-28,47.98
LO-17170,2021-12-28,125.98
LP-17080,2018-06-24,4.272
LP-17080,2020-11-11,524.616
LP-17080,2021-05-11,101.062
LP-17080,2021-11-20,126.656
LP-17095,2020-09-08,310.86
LP-17095,2020-10-02,54.792
LP-17095,2021-01-30,2113.567
LP-17095,2021-03-03,72.8
LP-17095,2021-09-05,177.07999999999998
LP-17095,2021-12-21,375.34
LR-16915,2018-08-08,2049.8160000000003
LR-16915,2019-11-30,440.144
LR-16915,2020-01-03,114.46
LR-16915,2020-09-02,1804.248
LR-16915,2020-12-11,85.22399999999999
LR-16915,2021-12-04,649.0
LR-17035,2018-09-07,131.84
LR-17035,2019-09-07,806.409
LR-17035,2020-09-26,547.997
LR-17035,2021-07-23,41.4
LR-17035,2021-08-20,351.65999999999997
LS-16945,2019-04-25,21.34
LS-16945,2020-07-18,2331.8399999999997
LS-16945,2020-09-29,15.936
LS-16945,2021-01-12,9.78
LS-16945,2021-04-24,69.98
LS-16945,2021-07-05,396.394
LS-16975,2018-10-20,862.202
LS-16975,2018-11-26,81.98
LS-16975,2019-09-17,344.22
LS-16975,2019-10-15,8.424
LS-16975,2020-07-30,9.264
LS-16975,2020-11-06,319.984
LS-16975,2021-11-12,256.36
LS-16975,2021-11-28,1071.7400000000002
LS-16975,2021-12-10,34.5
LS-17200,2018-10-18,605.34
LS-17200,2018-11-26,67.112
LS-17200,2020-11-23,100.61600000000001
LS-17200,2021-06-17,23.887999999999998
LS-17200,2021-07-31,173.4
LS-17200,2021-09-25,39.9
LS-17230,2018-01-06,19.44
LS-17230,2019-06-16,253.34000000000003
LS-17230,2019-11-14,96.1
LS-17245,2018-10-16,194.322
LS-17245,2018-11-26,414.63
LS-17245,2019-12-21,47.976000000000006
LS-17245,2020-05-27,13.38
LS-17245,2020-06-15,173.488
LS-17245,2021-11-26,164.34
LT-16765,2018-09-01,53.94
LT-16765,2019-05-12,201.584
LT-16765,2021-12-04,74.352
LT-17110,2018-06-01,904.13
LT-17110,2019-10-22,5.176
LT-17110,2019-11-02,738.8990000000001
LT-17110,2019-12-12,348.92800000000005
LT-17110,2020-03-13,628.937
LT-17110,2020-11-19,18.48
LT-17110,2021-09-14,70.95
LT-17110,2021-11-26,220.752
LW-16825,2018-05-30,765.4939999999999
LW-16825,2018-07-01,581.1039999999999
LW-16825,2018-11-25,371.52
LW-16825,2020-12-25,499.30300000000005
LW-16825,2021-10-03,20.64
LW-16990,2020-05-05,1691.6080000000002
LW-16990,2021-03-09,199.98
LW-16990,2021-05-04,502.47400000000005
LW-16990,2021-06-04,103.96799999999999
LW-16990,2021-11-14,321.568
LW-16990,2021-11-27,410.71000000000004
LW-17125,2018-09-11,127.95
LW-17125,2020-11-05,1120.73
LW-17125,2021-06-08,10.36
LW-17215,2018-09-12,3785.292
LW-17215,2020-05-17,63.922
LW-17215,2020-09-17,232.4
LW-17215,2020-11-07,1030.494
LW-17215,2021-04-11,241.81
LW-17215,2021-09-02,11.696
LW-17215,2021-12-09,54.9
MA-17560,2018-08-08,1109.725
MA-17560,2018-09-21,32.160000000000004
MA-17560,2018-11-11,707.6279999999999
MA-17560,2019-11-27,1170.9180000000001
MA-17560,2019-12-01,41.620000000000005
MA-17560,2019-12-10,1033.234
MA-17560,2020-08-18,14.895999999999999
MA-17560,2020-08-23,79.74000000000001
MA-17560,2021-10-19,29.471999999999998
MA-17560,2021-10-20,45.528
MA-17560,2021-10-27,34.24
MA-17995,2018-09-20,64.152
MA-17995,2018-10-13,389.74
MA-17995,2019-11-28,8.28
MA-17995,2020-11-05,196.33
MA-17995,2020-11-07,1603.136
MA-17995,2021-06-27,191.646
MB-17305,2018-08-08,217.352
MB-17305,2019-09-24,97.684
MB-17305,2019-10-05,53.04
MB-17305,2019-10-08,145.9
MB-17305,2019-12-25,19.584000000000003
MB-17305,2020-11-14,448.44599999999997
MB-17305,2021-06-24,21.744
MB-17305,2021-07-03,129.39
MB-17305,2021-10-09,321.202
MB-17305,2021-11-12,94.36
MB-18085,2018-01-05,19.535999999999998
MB-18085,2020-03-11,244.00599999999997
MB-18085,2020-05-09,19.136
MB-18085,2020-09-04,296.51
MB-18085,2021-04-25,13.904000000000002
MB-18085,2021-05-06,817.8290000000001
MB-18085,2021-11-16,17.31
MC-17275,2018-09-08,1771.52
MC-17275,2019-03-13,141.96
MC-17275,2019-09-07,41.374
MC-17275,2019-09-24,517.5
MC-17275,2019-11-22,58.05
MC-17275,2020-01-22,12.96
MC-17275,2020-03-22,167.888
MC-17275,2021-10-15,14.73
MC-17425,2018-05-30,719.9760000000001
MC-17425,2019-11-28,130.4
MC-17425,2020-07-15,335.8
MC-17425,2020-07-16,9.552
MC-17425,2020-11-26,3236.41
MC-17575,2018-12-02,2.394
MC-17575,2019-07-09,269.982
MC-17575,2019-09-10,353.88
MC-17575,2019-12-13,9.96
MC-17575,2020-12-20,33.9
MC-17575,2021-02-03,290.781
MC-17575,2021-08-07,244.55
MC-17575,2021-12-03,98.446
MC-17590,2018-05-20,108.44399999999999
MC-17590,2018-11-25,1273.6229999999998
MC-17590,2020-07-17,815.12
MC-17590,2020-09-12,40.48
MC-17590,2020-12-23,24.85
MC-17590,2021-11-09,163.55
MC-17605,2018-03-19,590.7620000000001
MC-17605,2018-12-01,674.058
MC-17605,2019-11-16,295.968
MC-17605,2020-11-20,39.0
MC-17605,2021-01-23,210.98
MC-17605,2021-04-28,15.232
MC-17605,2021-05-09,272.23199999999997
MC-17605,2021-09-09,159.96
MC-17635,2018-11-28,64.02
MC-17635,2018-12-03,25.92
MC-17635,2020-02-21,511.948
MC-17635,2021-06-24,193.26600000000002
MC-17845,2018-07-05,514.03
MC-17845,2018-12-20,694.534
MC-17845,2020-11-07,358.54799999999994
MC-17845,2020-12-14,133.38
MC-17845,2021-11-10,429.592
MC-17845,2021-12-10,1669.6
MC-17845,2021-12-29,6.03
MC-18100,2018-06-18,139.8
MC-18100,2018-12-15,803.9599999999999
MC-18100,2019-04-09,17.94
MC-18100,2019-08-25,31.782
MC-18100,2019-12-17,234.688
MC-18100,2019-12-26,51.588
MC-18100,2020-10-07,93.36
MC-18100,2021-09-02,40.68
MC-18100,2021-10-30,481.472
MC-18100,2021-11-19,323.71
MC-18130,2018-09-19,92.52
MC-18130,2019-03-19,11.96
MC-18130,2019-11-07,33.48
MC-18130,2020-03-12,12.96
MC-18130,2020-12-26,1431.0780000000002
MD-17350,2018-11-05,1476.834
MD-17350,2019-12-27,105.42
MD-17350,2020-09-05,103.054
MD-17350,2021-03-10,933.408
MD-17350,2021-05-08,47.992
MD-17350,2021-09-04,49.70399999999999
MD-17860,2018-12-02,114.784
MD-17860,2021-05-28,152.59
MD-17860,2021-08-29,9.408
MD-17860,2021-10-21,909.12
MD-17860,2021-11-24,19.008
ME-17320,2018-01-06,4374.88
ME-17320,2019-06-19,5.792000000000001
ME-17320,2020-03-29,1702.38
ME-17320,2020-04-04,177.78
ME-17320,2020-06-06,3528.488
ME-17320,2021-03-30,59.76
ME-17320,2021-06-12,544.14
ME-17320,2021-11-10,241.424
ME-17320,2021-11-13,9.324
ME-17320,2021-11-18,19.76
ME-17725,2018-07-12,59.696
ME-17725,2019-05-09,48.81
ME-17725,2019-09-24,50.912
ME-17725,2020-08-15,141.20999999999998
ME-17725,2021-02-19,11.22
ME-17725,2021-06-29,738.7052000000001
ME-17725,2021-11-30,155.94
ME-17725,2021-12-02,701.96
ME-18010,2018-07-21,1173.616
ME-18010,2018-12-23,5.184
ME-18010,2019-05-21,26.976
ME-18010,2021-09-29,51.168
MF-17665,2018-12-30,551.985
